City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
892,Jiazi,CN,2022-04-02 04:35:35,22.8779,116.067,57.04,82,100,12.46
893,Sidhi,IN,2022-04-02 04:31:59,24.4167,81.8833,97.9,10,0,3.13
894,Alexandria,EG,2022-04-02 04:35:36,31.2156,29.9553,61.34,82,100,2.3
895,Gorontalo,ID,2022-04-02 04:35:36,0.5412,123.0595,86.13,72,45,3.51
896,Santa Maria A Vico,IT,2022-04-02 04:35:37,41.0255,14.4654,49.51,66,47,9.17
897,Kieta,PG,2022-04-02 04:35:37,-6.2167,155.6333,78.78,86,100,5.73
898,Khasan,RU,2022-04-02 04:35:37,42.4308,130.6434,45.68,51,58,12.24
899,Shache,CN,2022-04-02 04:35:38,38.4167,77.2406,63.16,25,81,3.8
900,Xai-Xai,MZ,2022-04-02 04:35:38,-25.0519,33.6442,75.02,71,49,4.32
901,Black River,JM,2022-04-02 04:35:39,18.0264,-77.8487,75.27,82,3,3.89
902,Puerto Baquerizo Moreno,EC,2022-04-02 04:32:38,-0.9,-89.6,78.24,85,23,8.39
903,Gusino,RU,2022-04-02 04:35:40,54.7244,31.368,30.2,96,100,14.61
904,Ahmadpur East,PK,2022-04-02 04:35:40,29.1431,71.2598,97.03,3,0,7.78
905,Mayumba,GA,2022-04-02 04:35:41,-3.432,10.6554,76.17,91,100,2.71
906,Kulti,IN,2022-04-02 04:35:41,23.7333,86.85,83.44,42,43,6.96
907,Shangrao,CN,2022-04-02 04:35:42,28.4532,117.9686,58.01,61,100,3.02
908,Port-Cartier,CA,2022-04-02 04:35:42,50.0334,-66.8654,32.22,95,100,5.77
909,San Zenon,CO,2022-04-02 04:36:42,9.2422,-74.5004,78.04,82,81,3.76
910,Mahibadhoo,MV,2022-04-02 04:36:43,3.7833,72.9667,83.14,69,36,5.21
911,Chelyabinsk,RU,2022-04-02 04:35:01,55.1544,61.4297,30.29,100,75,8.95
912,Manta,EC,2022-04-02 04:36:43,-0.95,-80.7333,76.78,88,40,2.3
913,Ban Nahin,LA,2022-04-02 04:36:44,18.2418,104.2122,65.89,67,100,5.3
914,Evensk,RU,2022-04-02 04:36:45,61.95,159.2333,24.8,79,100,12.3
915,Calvinia,ZA,2022-04-02 04:36:45,-31.4707,19.776,55.58,75,28,5.84
916,Urumqi,CN,2022-04-02 04:34:02,43.801,87.6005,52.75,33,0,4.47
917,Xichang,CN,2022-04-02 04:36:46,27.8964,102.2634,52.65,73,99,2.13
918,Yanam,IN,2022-04-02 04:36:46,16.7333,82.2167,94.12,44,27,8.46
919,Candolim,IN,2022-04-02 04:36:47,15.5181,73.7626,83.32,69,64,5.28
920,Bozeman,US,2022-04-02 04:32:00,45.6796,-111.0386,44.02,50,100,6.91
921,Nizwa,OM,2022-04-02 04:36:47,22.9333,57.5333,88.56,13,0,2.73
922,Katherine,AU,2022-04-02 04:36:48,-14.4667,132.2667,97.12,21,10,5.75
923,Guilin,CN,2022-04-02 04:36:48,25.2819,110.2864,59.11,77,100,4.65
924,Egvekinot,RU,2022-04-02 04:36:49,66.3167,-179.1667,10.0,85,99,9.57
925,Paungde,MM,2022-04-02 04:36:49,18.4833,95.5,99.57,20,7,8.77
926,Noumea,NC,2022-04-02 04:36:50,-22.2763,166.4572,89.58,99,100,16.42
927,Concepcion Del Oro,MX,2022-04-02 04:36:50,24.6333,-101.4167,57.24,19,3,2.42
928,Las Matas De Farfan,DO,2022-04-02 04:36:51,18.8731,-71.5166,69.33,90,58,4.41
929,Gongzhuling,CN,2022-04-02 04:36:51,43.5008,124.8198,51.44,24,0,9.22
930,Lisburn,GB,2022-04-02 04:36:51,54.5234,-6.0353,40.44,89,75,8.05
931,Whitehorse,CA,2022-04-02 04:32:11,60.7161,-135.0538,25.11,82,75,6.91
932,Andujar,ES,2022-04-02 04:36:52,38.0392,-4.0508,45.95,57,5,7.99
933,Lake City,US,2022-04-02 04:36:52,30.1897,-82.6393,57.61,82,0,0.0
934,Hirna,ET,2022-04-02 04:36:53,9.2167,41.1,69.31,50,41,6.38
935,Kushima,JP,2022-04-02 04:36:53,31.4583,131.2333,55.98,62,100,9.26
936,Sarishabari,BD,2022-04-02 04:36:54,24.7333,89.8333,80.31,77,87,6.78
937,Along,IN,2022-04-02 04:36:54,28.1667,94.7667,84.67,46,16,2.39
938,Mundo Nuevo,MX,2022-04-02 04:36:55,18.7,-95.5,73.51,88,16,4.07
939,Kwinana,AU,2022-04-02 04:36:55,-32.25,115.7667,86.18,54,23,10.4
940,Nacala,MZ,2022-04-02 04:36:56,-14.5428,40.6728,76.08,90,75,3.49
941,Vanimo,PG,2022-04-02 04:36:56,-2.6741,141.3028,82.42,83,100,4.72
942,Walvis Bay,NA,2022-04-02 04:36:57,-22.9575,14.5053,58.15,88,0,11.5
943,Florida,US,2022-04-02 04:36:57,28.7505,-82.5001,68.76,95,0,0.0
944,Valley City,US,2022-04-02 04:36:57,46.9233,-98.0032,36.12,100,75,12.66
945,Andrelandia,BR,2022-04-02 04:36:58,-21.7397,-44.3092,61.16,97,32,4.5
946,Tanout,NE,2022-04-02 04:36:58,14.9709,8.8879,73.87,5,18,10.11
947,Kuching,MY,2022-04-02 04:34:33,1.55,110.3333,89.82,62,40,2.3
948,Pioner,RU,2022-04-02 04:36:59,55.3166,85.9508,40.44,69,0,17.9
949,Mogadishu,SO,2022-04-02 04:37:00,2.0371,45.3438,82.27,83,75,10.36
950,Campbell River,CA,2022-04-02 04:35:32,50.0163,-125.2446,45.93,100,100,0.0
951,Anzio,IT,2022-04-02 04:37:00,41.4853,12.6179,50.43,52,89,23.76
952,Chontalpa,MX,2022-04-02 04:37:01,17.7,-93.5167,74.14,84,39,2.66
953,Rorvik,NO,2022-04-02 04:37:01,64.8621,11.2373,37.09,84,100,25.86
954,Srostki,RU,2022-04-02 04:37:02,52.4189,85.7022,38.14,91,76,6.93
955,Sakakah,SA,2022-04-02 04:37:02,29.9697,40.2064,63.97,15,99,7.52
956,Puerto Carreno,CO,2022-04-02 04:38:03,6.189,-67.4859,86.0,53,100,5.01
957,Aleksandrovskoye,RU,2022-04-02 04:38:03,44.7142,43.0008,60.08,50,67,7.27
958,Peniche,PT,2022-04-02 04:38:04,39.3558,-9.3811,42.57,87,25,7.23
959,Lubaczow,PL,2022-04-02 04:38:04,50.157,23.1234,31.51,98,100,8.68
960,Indianola,US,2022-04-02 04:38:05,41.3581,-93.5574,44.4,68,99,11.45
961,Bethlehem,BR,2022-04-02 04:38:05,-1.4558,-48.5044,77.04,88,40,4.61
962,Verkhoyansk,RU,2022-04-02 04:38:06,67.5447,133.385,13.48,76,40,2.84
963,San Carlos,VE,2022-04-02 04:37:28,9.6612,-68.5827,79.03,66,60,2.91
964,Oparino,RU,2022-04-02 04:38:06,59.8518,48.2783,21.29,85,66,5.99
965,Purificacion,CO,2022-04-02 04:38:07,3.8587,-74.9313,73.72,88,73,2.19
966,Fort Wellington,GY,2022-04-02 04:38:07,6.4,-57.6,76.64,84,24,7.85
967,Nakhon Phanom,TH,2022-04-02 04:38:08,17.3333,104.4167,67.8,66,100,10.74
968,Kitimat,CA,2022-04-02 04:38:08,54.0524,-128.6534,39.9,31,100,4.92
969,Purpe,RU,2022-04-02 04:38:09,64.4803,76.6897,19.09,90,58,9.48
970,San-Pedro,CI,2022-04-02 04:38:10,4.7485,-6.6363,78.53,90,100,7.07
971,Lucapa,AO,2022-04-02 04:38:11,-8.4192,20.7447,64.69,98,82,2.17
972,Simao,CN,2022-04-02 04:38:11,22.7886,100.9748,53.98,79,100,3.78
973,Redlands,US,2022-04-02 04:35:35,34.0556,-117.1825,65.19,77,0,2.44
974,Mahon,ES,2022-04-02 04:38:12,39.8885,4.2658,43.36,61,20,8.05
975,Larsnes,NO,2022-04-02 04:38:12,62.2028,5.5773,37.45,90,100,3.69
976,Kalmunai,LK,2022-04-02 04:38:13,7.4167,81.8167,85.84,64,25,8.68
977,Calbuco,CL,2022-04-02 04:38:13,-41.768,-73.1273,49.21,91,53,7.78
978,Stornoway,GB,2022-04-02 04:38:14,58.2093,-6.3865,39.16,83,45,5.75
979,Kilinochchi,LK,2022-04-02 04:38:15,9.3961,80.3982,89.58,51,29,2.19
980,Novyy Svit,UA,2022-04-02 04:38:15,47.8059,38.0211,53.89,60,50,13.67
981,Kolpashevo,RU,2022-04-02 04:38:15,58.3131,82.9089,29.12,94,100,5.79
982,Paka,MY,2022-04-02 04:38:16,4.6374,103.4368,85.98,74,40,4.61
983,Aksarka,RU,2022-04-02 04:38:16,66.5606,67.7975,14.63,88,54,11.83
984,Santa Isabel Do Rio Negro,BR,2022-04-02 04:38:17,-0.4139,-65.0192,74.5,90,40,2.37
985,Kodyma,UA,2022-04-02 04:38:17,48.0988,29.1246,51.96,85,100,7.9
986,Acajutla,SV,2022-04-02 04:38:18,13.5928,-89.8275,80.2,75,5,4.09
987,Kismayo,SO,2022-04-02 04:38:18,-0.3582,42.5454,83.1,68,5,10.94
988,Mindelo,CV,2022-04-02 04:38:19,16.8901,-24.9804,69.35,73,40,10.36
989,Kholodnyy,RU,2022-04-02 04:38:19,62.7167,147.95,13.51,66,95,3.65
990,Sarkand,KZ,2022-04-02 04:38:19,45.41,79.9186,60.78,35,100,5.57
991,Todos Santos,MX,2022-04-02 04:38:20,23.45,-110.2167,61.66,83,0,4.92
992,Winnemucca,US,2022-04-02 04:38:20,40.973,-117.7357,41.05,45,0,0.0
993,Talara,PE,2022-04-02 04:38:21,-4.5772,-81.2719,73.92,76,79,11.65
994,Ozernovskiy,RU,2022-04-02 04:38:21,51.5,156.5167,27.82,74,100,25.23
995,Puerto Asis,CO,2022-04-02 04:38:22,0.5133,-76.5007,70.34,99,86,2.64
996,Tiarei,PF,2022-04-02 04:38:22,-17.5333,-149.3333,80.62,75,97,6.8
997,Albanel,CA,2022-04-02 04:38:23,48.8832,-72.4487,23.14,80,99,18.41
998,Dedenevo,RU,2022-04-02 04:38:23,56.25,37.5167,30.69,92,100,12.55
999,Kaoma,ZM,2022-04-02 04:38:23,-14.7833,24.8,60.21,97,2,4.54
1000,Matagami,CA,2022-04-02 04:38:24,49.7502,-77.6328,12.31,85,0,3.44
1001,Gimli,CA,2022-04-02 04:38:24,50.6336,-96.9907,35.62,75,97,8.05
1002,Rovaniemi,FI,2022-04-02 04:38:25,66.5,25.7167,17.01,92,20,9.22
1003,Zyryanka,RU,2022-04-02 04:39:25,65.75,150.85,8.42,77,79,8.37
1004,Takoradi,GH,2022-04-02 04:39:26,4.8845,-1.7554,78.94,85,100,7.87
1005,Aquiraz,BR,2022-04-02 04:36:10,-3.9014,-38.3911,72.18,88,64,4.47
1006,Nokha,IN,2022-04-02 04:39:26,27.6,73.4167,96.87,4,0,11.77
1007,Maudaha,IN,2022-04-02 04:39:27,25.6833,80.1167,97.32,6,0,1.97
1008,Rio Grande,BR,2022-04-02 04:39:27,-32.035,-52.0986,59.92,79,16,3.67
1009,Penticton,CA,2022-04-02 04:36:42,49.4806,-119.5858,51.08,46,100,4.61
1010,Kalagarh,IN,2022-04-02 04:39:28,29.5,78.75,94.17,8,0,5.88
1011,Marigot,MF,2022-04-02 04:39:29,18.0667,-63.0833,78.58,69,75,12.66
1012,Urengoy,RU,2022-04-02 04:39:29,65.9667,78.3667,18.28,86,96,10.18
1013,Liaocheng,CN,2022-04-02 04:39:29,36.4439,115.9647,61.88,36,0,7.94
1014,Botad,IN,2022-04-02 04:39:30,22.1667,71.6667,93.83,15,5,5.79
1015,Coro,VE,2022-04-02 04:39:30,11.4045,-69.6734,76.89,84,27,13.78
1016,San Patricio,US,2022-04-02 04:39:31,28.017,-97.5169,71.83,82,61,10.56
1017,Yamada,JP,2022-04-02 04:39:31,39.4667,141.95,43.27,52,20,10.67
1018,Polunochnoye,RU,2022-04-02 04:39:32,60.8697,60.4153,24.03,75,21,2.57
1019,Tomatlan,MX,2022-04-02 04:39:32,19.9333,-105.25,62.53,92,96,1.81
1020,Canico,PT,2022-04-02 04:39:33,32.6333,-16.85,63.01,91,75,4.61
1021,Labuhan,ID,2022-04-02 04:39:33,-6.8844,112.2051,85.77,66,85,5.5
1022,Soure,BR,2022-04-02 04:39:33,-0.7167,-48.5233,76.39,90,97,7.61
1023,Big Rapids,US,2022-04-02 04:36:58,43.6981,-85.4837,25.92,93,0,0.0
1024,Maputo,MZ,2022-04-02 04:34:57,-25.9653,32.5892,75.22,92,75,5.75
1025,Biryusinsk,RU,2022-04-02 04:39:34,55.9634,97.8235,48.58,50,100,14.5
1026,San Ramon,US,2022-04-02 04:39:35,37.7799,-121.978,56.43,76,0,10.36
1027,Telimele,GN,2022-04-02 04:39:35,10.9167,-13.3333,64.98,91,3,1.68
1028,Dwarka,IN,2022-04-02 04:39:35,22.2394,68.9678,82.13,60,4,7.16
1029,Alwar,IN,2022-04-02 04:39:36,27.5667,76.6,97.32,5,0,1.59
1030,Nerchinskiy Zavod,RU,2022-04-02 04:39:36,51.3088,119.61,48.09,37,75,14.34
1031,Mackay,AU,2022-04-02 04:35:21,-21.15,149.2,87.67,65,40,16.11
1032,Morant Bay,JM,2022-04-02 04:39:37,17.8815,-76.4093,80.22,86,7,10.63
1033,Batemans Bay,AU,2022-04-02 04:39:38,-35.7167,150.1833,63.1,74,100,12.62
1034,Rio Verde De Mato Grosso,BR,2022-04-02 04:39:38,-18.9181,-54.8442,66.78,92,96,1.68
1035,Susanville,US,2022-04-02 04:39:21,40.4163,-120.653,49.66,55,99,1.01
1036,Mocuba,MZ,2022-04-02 04:39:39,-16.8392,36.9856,72.81,96,23,2.46
1037,Yuryevets,RU,2022-04-02 04:35:16,57.3201,43.1041,27.32,84,100,14.25
1038,Labytnangi,RU,2022-04-02 04:39:40,66.6572,66.4183,13.73,90,68,7.52
1039,Meadow Lake,US,2022-04-02 04:39:41,34.8014,-106.5436,56.68,26,15,7.2
1040,Margate,GB,2022-04-02 04:39:41,51.3813,1.3862,39.69,75,63,7.0
1041,Ardmore,US,2022-04-02 04:38:11,34.1743,-97.1436,56.01,75,75,1.01
1042,Tamandare,BR,2022-04-02 04:39:42,-8.7597,-35.1047,77.38,84,92,3.24
1043,Saint-Augustin,CA,2022-04-02 04:39:42,51.226,-58.6502,30.4,97,100,25.86
1044,Tura,IN,2022-04-02 04:39:43,25.5198,90.2201,84.96,55,36,4.45
1045,Tandil,AR,2022-04-02 04:39:43,-37.3217,-59.1332,45.03,80,16,6.69
1046,Aconibe,GQ,2022-04-02 04:39:44,1.2968,10.9369,67.33,99,100,1.23
1047,Lagos,NG,2022-04-02 04:35:47,6.5833,3.75,77.32,85,99,6.49
1048,Kilindoni,TZ,2022-04-02 04:39:44,-7.9139,39.6668,81.84,75,68,5.46
1049,Lukovetskiy,RU,2022-04-02 04:40:45,64.2956,41.9211,16.48,95,99,3.69
1050,Bauchi,NG,2022-04-02 04:40:45,10.5,10.0,73.26,12,79,5.14
1051,Nishihara,JP,2022-04-02 04:40:46,26.1842,127.7558,62.65,97,100,14.97
1052,Bandar-E Lengeh,IR,2022-04-02 04:40:46,26.5579,54.8807,77.11,88,0,9.22
1053,Santa Fe,AR,2022-04-02 04:38:18,-31.6333,-60.7,55.98,78,0,1.99
1054,Novokorsunskaya,RU,2022-04-02 04:40:47,45.6408,39.1464,63.01,54,67,9.57
1055,Pouebo,NC,2022-04-02 04:40:47,-20.4,164.5667,82.38,81,100,9.64
1056,Pemba,MZ,2022-04-02 04:40:48,-12.974,40.5178,74.1,100,40,4.61
1057,Zaria,NG,2022-04-02 04:40:48,11.1113,7.7227,73.47,13,84,5.46
1058,Batagay-Alyta,RU,2022-04-02 04:40:50,67.8006,130.4114,10.42,85,88,3.58
1059,Pryozerne,UA,2022-04-02 04:40:50,45.2698,36.3303,51.31,81,83,16.08
1060,Graciano Sanchez,MX,2022-04-02 04:40:51,23.9167,-99.2833,69.98,88,11,0.67
1061,Varenikovskaya,RU,2022-04-02 04:40:51,45.1209,37.6417,59.34,57,88,13.13
1062,Buluang,PH,2022-04-02 04:40:51,13.3068,123.3425,89.31,44,34,4.32
1063,Charlestown,AU,2022-04-02 04:40:52,-32.95,151.6667,72.82,69,99,9.6
1064,Moerai,PF,2022-04-02 04:40:52,-22.4333,-151.3333,80.62,67,55,10.07
1065,Manicore,BR,2022-04-02 04:40:53,-5.8092,-61.3003,72.79,99,100,1.68
1066,Sao Bernardo,BR,2022-04-02 04:40:53,-3.3614,-42.4178,73.4,97,98,2.55
1067,Liman,UA,2022-04-02 04:40:54,48.9884,37.8023,55.13,55,37,12.75
1068,Antofagasta,CL,2022-04-02 04:40:54,-23.65,-70.4,60.08,86,38,1.23
1069,Kamarion,GR,2022-04-02 04:40:55,36.8,25.8167,59.76,74,32,21.54
1070,Damghan,IR,2022-04-02 04:40:55,36.1683,54.348,63.27,18,8,3.13
1071,Bom Jesus Dos Perdoes,BR,2022-04-02 04:40:56,-23.135,-46.4653,64.26,97,99,5.64
1072,Soars,RO,2022-04-02 04:40:56,45.9333,24.9167,45.91,92,100,8.81
1073,Saint-Paul,RE,2022-04-02 04:40:56,-21.0096,55.2707,77.11,76,100,6.58
1074,Oyem,GA,2022-04-02 04:40:57,1.5995,11.5793,67.32,98,100,2.93
1075,San Lorenzo,PY,2022-04-02 04:40:57,-25.3333,-57.5333,61.74,63,0,5.99
1076,Saquena,PE,2022-04-02 04:40:58,-4.6667,-73.5167,70.05,99,100,1.86
1077,Tonekabon,IR,2022-04-02 04:40:58,36.8163,50.8738,55.35,58,21,1.16
1078,Salur,IN,2022-04-02 04:40:59,18.5333,83.2167,96.84,35,59,5.61
1079,Benguela,AO,2022-04-02 04:40:59,-12.5763,13.4055,75.63,90,100,1.41
1080,Harindanga,IN,2022-04-02 04:41:00,22.0383,88.3214,89.46,56,34,19.75
1081,San Policarpo,PH,2022-04-02 04:41:00,12.1791,125.5072,81.68,79,56,13.2
1082,Skjervoy,NO,2022-04-02 04:41:00,70.0311,20.9714,30.2,63,85,11.97
1083,Kuytun,RU,2022-04-02 04:41:01,54.3419,101.5036,37.44,92,86,8.97
1084,Caxito,AO,2022-04-02 04:41:02,-8.5785,13.6643,74.61,98,100,2.37
1085,Andenes,NO,2022-04-02 04:41:02,69.3143,16.1194,32.94,80,75,28.77
1086,West Bay,KY,2022-04-02 04:41:03,19.3667,-81.4167,79.07,82,1,1.99
1087,Elat,IL,2022-04-02 04:41:03,29.5581,34.9482,81.93,18,87,1.32
1088,Chara,RU,2022-04-02 04:41:04,56.9064,118.2631,34.83,87,77,4.23
1089,Khingansk,RU,2022-04-02 04:41:04,49.1167,131.1833,37.09,62,34,9.4
1090,Pakala,IN,2022-04-02 04:41:05,13.4667,79.1167,89.19,46,72,10.25
1091,Qingdao,CN,2022-04-02 04:41:05,36.0986,120.3719,51.4,40,0,4.47
1092,Mehran,IR,2022-04-02 04:41:05,33.1222,46.1646,80.67,15,1,7.16
1093,Creel,MX,2022-04-02 04:41:06,27.75,-107.6333,39.47,34,66,2.06
1094,Makokou,GA,2022-04-02 04:41:06,0.5738,12.8642,69.57,99,100,1.61
1095,Batamshinskiy,KZ,2022-04-02 04:42:07,50.5594,58.2747,36.95,85,100,13.33
1096,Sosnovo-Ozerskoye,RU,2022-04-02 04:42:07,52.5249,111.5418,43.74,50,20,15.41
1097,Zhuhai,CN,2022-04-02 04:42:08,22.2769,113.5678,60.85,77,40,23.02
1098,Cabinda,AO,2022-04-02 04:42:08,-5.55,12.2,78.22,88,99,3.11
1099,Veraval,IN,2022-04-02 04:40:11,20.9,70.3667,85.75,50,77,6.38
1100,Dauriya,RU,2022-04-02 04:42:09,49.9333,116.8667,50.27,27,100,15.14
1101,Tocopilla,CL,2022-04-02 04:41:53,-22.092,-70.1979,64.58,72,0,1.25
1102,High Level,CA,2022-04-02 04:42:10,58.5169,-117.136,12.31,85,100,9.22
1103,Pontian Kecil,MY,2022-04-02 04:42:10,1.4801,103.3899,92.28,58,20,6.6
1104,Sabha,LY,2022-04-02 04:42:11,27.0377,14.4283,69.22,16,100,9.08
1105,Launceston,AU,2022-04-02 04:42:11,-41.45,147.1667,67.8,51,40,21.85
1106,Bogashevo,RU,2022-04-02 04:42:12,56.3683,85.1447,35.44,93,75,13.0
1107,Mareeba,AU,2022-04-02 04:42:12,-17.0,145.4333,83.12,63,60,6.62
1108,Kaeo,NZ,2022-04-02 04:42:13,-35.1,173.7833,73.33,77,99,4.79
1109,Sungairaya,ID,2022-04-02 04:42:13,0.7,108.9,90.01,55,69,6.6
1110,Ulagan,RU,2022-04-02 04:42:14,50.6321,87.9563,37.54,76,97,1.07
1111,Bansi,IN,2022-04-02 04:42:14,27.1833,82.9333,94.89,30,0,9.55
1112,Comodoro Rivadavia,AR,2022-04-02 04:42:15,-45.8667,-67.5,67.86,30,0,10.36
1113,Jobat,IN,2022-04-02 04:42:15,22.4167,74.5667,94.73,20,3,8.7
1114,Yarmouth,US,2022-04-02 04:42:15,41.7057,-70.2286,42.96,68,44,28.01
1115,Khani,GE,2022-04-02 04:42:16,41.9563,42.9566,56.77,78,31,9.91
1116,Labrea,BR,2022-04-02 04:42:16,-7.2586,-64.7981,68.68,99,100,4.29
1117,Atikokan,CA,2022-04-02 04:42:17,48.7555,-91.6216,29.93,90,100,7.14
1118,Chauk,MM,2022-04-02 04:42:17,20.8833,94.8167,92.93,34,68,5.01
1119,Cruzilia,BR,2022-04-02 04:42:18,-21.8386,-44.8083,58.77,97,30,3.02
1120,Ponneri,IN,2022-04-02 04:42:18,13.3167,80.2,91.38,53,6,12.39
1121,Darovskoy,RU,2022-04-02 04:42:19,58.77,47.9564,24.85,79,94,8.48
1122,General Roca,AR,2022-04-02 04:42:20,-39.0333,-67.5833,61.63,29,0,12.39
1123,Kalemie,CD,2022-04-02 04:42:20,-5.9475,29.1947,73.04,85,82,4.83
1124,Celestun,MX,2022-04-02 04:42:21,20.8667,-90.4,78.75,83,44,9.13
1125,Galesong,ID,2022-04-02 04:42:21,-5.3166,119.3661,87.82,80,97,13.0
1126,Akdepe,TM,2022-04-02 04:42:22,42.0551,59.3788,60.89,21,0,3.89
1127,Banyo,CM,2022-04-02 04:42:22,6.75,11.8167,63.3,84,63,2.66
1128,Xiaoweizhai,CN,2022-04-02 04:42:22,26.1903,107.5125,58.75,56,99,10.31
1129,Ratnagiri,IN,2022-04-02 04:42:23,16.9833,73.3,86.05,52,61,5.21
1130,Gannan,CN,2022-04-02 04:42:23,47.9147,123.5031,54.81,21,23,9.42
1131,Atambua,ID,2022-04-02 04:42:24,-9.1061,124.8925,83.17,58,42,2.91
1132,Montlucon,FR,2022-04-02 04:42:24,46.3333,2.6,31.69,93,100,1.01
1133,Nizhneangarsk,RU,2022-04-02 04:42:25,55.7833,109.55,29.98,98,100,8.43
1134,Oriximina,BR,2022-04-02 04:42:25,-1.7656,-55.8661,73.29,95,74,1.86
1135,Aqtobe,KZ,2022-04-02 04:42:25,50.2797,57.2072,41.09,75,0,0.0
1136,Rennes,FR,2022-04-02 04:42:11,48.1667,-1.6667,37.58,93,20,4.61
1137,Bayan,CN,2022-04-02 04:42:26,46.0833,127.4,51.01,25,0,9.26
1138,Wadi Musa,JO,2022-04-02 04:42:27,30.3222,35.4793,69.64,17,100,2.1
1139,Tiznit,MA,2022-04-02 04:42:27,29.5833,-9.5,56.88,74,100,0.78
1140,Gezing,AT,2022-04-02 04:42:28,47.9178,13.1299,32.36,99,75,5.75
1141,Changji,CN,2022-04-02 04:42:28,44.0167,87.3167,56.19,33,0,4.47
1142,Queanbeyan,AU,2022-04-02 04:43:28,-35.35,149.2333,57.18,84,100,3.44
1143,Dubbo,AU,2022-04-02 04:43:29,-32.25,148.6167,75.33,31,75,6.91
1144,Kokkola,FI,2022-04-02 04:43:29,63.8385,23.1307,25.93,89,0,11.5
1145,Chuzhou,CN,2022-04-02 04:43:30,32.3219,118.2978,59.83,38,6,4.03
1146,Nkhotakota,MW,2022-04-02 04:43:30,-12.9274,34.2961,71.42,89,91,1.83
1147,Paamiut,GL,2022-04-02 04:39:17,61.994,-49.6678,30.79,93,100,6.22
1148,Worland,US,2022-04-02 04:43:31,44.0169,-107.9554,40.35,55,0,0.0
1149,Marang,MY,2022-04-02 04:43:31,5.2056,103.2059,84.11,66,40,3.89
1150,Jiayuguan,CN,2022-04-02 04:43:32,39.8167,98.3,55.62,12,0,12.55
1151,Lakefield,US,2022-04-02 04:43:32,43.6775,-95.1717,39.49,82,100,1.99
1152,Muros,ES,2022-04-02 04:43:33,42.7762,-9.0603,35.17,91,8,7.58
1153,Pasni,PK,2022-04-02 04:43:33,25.2631,63.471,81.95,44,0,7.49
1154,Middelkerke,BE,2022-04-02 04:43:34,51.1558,2.8418,37.02,89,75,16.11
1155,Koumac,NC,2022-04-02 04:43:34,-20.5667,164.2833,81.9,83,96,10.54
1156,Bintulu,MY,2022-04-02 04:43:32,3.1667,113.0333,91.81,62,20,4.61
1157,Aloleng,PH,2022-04-02 04:43:35,16.1307,119.7824,86.65,58,100,9.71
1158,Ures,MX,2022-04-02 04:43:35,29.4333,-110.4,64.72,40,0,2.86
1159,Belaya Kholunitsa,RU,2022-04-02 04:43:36,58.84,50.8528,26.37,77,100,7.9
1160,Havre-Saint-Pierre,CA,2022-04-02 04:43:36,50.2334,-63.5986,32.36,100,100,11.5
1161,Borovoy,RU,2022-04-02 04:43:37,55.4333,86.0833,40.28,70,0,17.9
1162,Sultanpur,IN,2022-04-02 04:43:37,26.2667,82.0667,97.0,18,0,5.73
1163,East Stroudsburg,US,2022-04-02 04:43:38,40.9995,-75.1813,38.97,64,15,11.39
1164,Pangody,RU,2022-04-02 04:43:38,65.85,74.4859,14.86,88,80,10.76
1165,Mazara Del Vallo,IT,2022-04-02 04:43:38,37.6641,12.588,51.89,62,90,14.12
1166,Sinjar,IQ,2022-04-02 04:43:39,36.3209,41.8754,66.29,34,100,2.06
1167,Teixeira,BR,2022-04-02 04:43:39,-7.2228,-37.2542,66.81,93,33,5.03
1168,Pringsewu,ID,2022-04-02 04:43:40,-5.3582,104.9744,90.68,52,96,0.89
1169,Kaohsiung,TW,2022-04-02 04:43:40,22.6163,120.3133,64.35,77,100,9.22
1170,Vilyuysk,RU,2022-04-02 04:43:41,63.7553,121.6247,23.99,86,100,7.54
1171,Loukhi,RU,2022-04-02 04:43:41,66.0764,33.0381,14.38,90,78,5.57
1172,Ngara,TZ,2022-04-02 04:43:41,-2.5122,30.6558,56.97,95,73,1.92
1173,Swan Hill,AU,2022-04-02 04:43:42,-35.3378,143.5544,61.97,61,100,8.79
1174,Soyo,AO,2022-04-02 04:43:42,-6.1349,12.3689,78.37,89,99,5.19
1175,San Rafael,AR,2022-04-02 04:40:35,-34.6177,-68.3301,55.35,40,4,8.68
1176,Strezhevoy,RU,2022-04-02 04:43:43,60.7333,77.5889,20.73,91,61,8.28
1177,Atripalda,IT,2022-04-02 04:43:43,40.9158,14.8246,45.25,75,55,11.18
1178,Canto Do Buriti,BR,2022-04-02 04:43:44,-8.11,-42.9444,71.91,80,88,1.86
1179,Chandler,US,2022-04-02 04:43:44,33.3062,-111.8412,76.59,30,0,4.61
1180,New Port Richey,US,2022-04-02 04:43:45,28.2442,-82.7193,75.94,84,96,4.81
1181,Bichena,ET,2022-04-02 04:43:45,10.45,38.2,62.13,34,44,4.7
1182,Southbridge,US,2022-04-02 04:43:46,42.0751,-72.0334,38.46,66,30,5.01
1183,Bulgan,MN,2022-04-02 04:43:46,48.8125,103.5347,50.59,13,16,7.27
1184,Okahandja,NA,2022-04-02 04:43:47,-21.9833,16.9167,65.21,78,8,4.47
1185,Senanga,ZM,2022-04-02 04:43:47,-16.1167,23.2667,63.66,88,60,3.62
